iteration,hit,distance
1,7,2.474538
1,1_7,2.483466
1,2_7,2.558184
1,3_7,2.538085
1,4_7,2.511893
1,5_7,2.586925
1,7_7,2.607726
1,6_7,2.589841
1,8_7,2.51851
1,9_7,2.592728
1,10_7,2.580646
1,11_7,2.661883
1,12_7,2.666815
1,13_7,2.680434
1,14_7,2.682746
1,15_7,2.775895
1,16_7,2.869688
1,17_7,2.884223
1,18_7,2.862093
1,19_7,2.82853
1,20_7,2.83059
1,21_7,2.860225
1,22_7,2.922934
1,23_7,2.923692
1,24_7,2.974868
1,25_7,2.938441
1,26_7,2.898617
1,6,1.880834
1,27_7,2.892918
1,30_7,2.86706
1,29_7,2.882296
1,28_7,2.921152
1,33_7,2.913101
1,31_7,2.839202
1,34_7,2.931584
1,32_7,2.808331
1,35_7,2.88197
1,8,3.4677
1,36_7,2.952883
1,37_7,2.943168
1,38_7,2.927903
1,39_7,2.95828
1,40_7,2.978354
1,41_7,2.961963
1,42_7,3.000347
1,43_7,3.006333
1,44_7,3.067316
1,45_7,3.054162
1,51_7,3.076319
1,47_7,3.190938
1,48_7,3.126964
1,46_7,3.205936
1,50_7,3.127236
1,52_7,3.020859
1,57_7,3.072841
1,56_7,3.052396
1,49_7,3.145108
1,53_7,3.060369
1,58_7,3.211425
1,54_7,3.096455
1,55_7,3.092577
1,59_7,3.210336
1,60_7,3.324805
1,61_7,3.324426
1,62_7,3.44978
1,63_7,3.609445
1,64_7,3.593378
1,65_7,3.570107
1,67_7,3.489292
1,66_7,3.540855
1,9,4.280475
1,68_7,3.659041
1,70_7,3.530823
1,69_7,3.57614
1,71_7,3.556605
1,73_7,3.543529
1,72_7,3.53456
1,5,1.341589
1,74_7,3.605885
1,75_7,3.605362
1,76_7,3.639746
1,79_7,3.691073
1,77_7,3.844384
1,80_7,3.858763
1,78_7,3.837266
1,81_7,3.861241
1,82_7,4.047591
1,84_7,4.02893
1,83_7,4.083587
1,85_7,4.203201
1,86_7,4.219549
1,87_7,4.271387
1,90_7,4.347971
1,89_7,4.351004
1,93_7,4.33221
1,88_7,4.246387
1,92_7,4.381305
1,91_7,4.374048
1,94_7,4.334618
1,95_7,4.357187
1,96_7,4.304179
1,10,5.02853
1,97_7,4.484511
1,98_7,4.471449
1,102_7,4.495256
1,101_7,4.475943
1,103_7,4.419064
1,100_7,4.443525
1,99_7,4.465136
1,104_7,4.303463
1,105_7,4.307566
1,106_7,4.334325
1,107_7,4.323038
1,108_7,4.285334
1,109_7,4.285141
1,110_7,4.299752
1,111_7,4.311655
1,112_7,4.493281
1,113_7,4.668199
1,114_7,4.680745
1,115_7,4.872975
1,4,0.916091
1,116_7,4.873503
1,124_7,4.600893
1,118_7,4.671067
1,123_7,4.601023
1,122_7,4.788535
1,117_7,4.84619
1,126_7,4.522367
1,119_7,4.752392
1,128_7,4.729187
1,125_7,4.534373
1,120_7,4.781505
1,121_7,4.849926
1,127_7,4.762343
1,11,6.162916
1,129_7,5.105687
1,130_7,5.196373
1,132_7,5.129585
1,135_7,5.252257
1,134_7,5.266365
1,133_7,5.188196
1,131_7,5.113783
1,136_7,5.288938
1,138_7,5.308474
1,137_7,5.29077
1,139_7,5.28266
1,145_7,5.098227
1,146_7,5.145215
1,147_7,5.417303
1,144_7,5.313751
1,142_7,5.314011
1,140_7,5.307126
1,141_7,5.318264
1,143_7,5.361117
1,149_7,5.395092
1,148_7,5.884838
1,150_7,5.409564
1,151_7,5.474527
1,152_7,5.507318
1,153_7,5.369844
1,154_7,5.684543
1,155_7,5.594312
1,12,9.46953
1,156_7,5.536894
1,162_7,5.421438
1,163_7,5.464046
1,158_7,5.442957
1,160_7,5.62337
1,159_7,5.55512
1,161_7,5.304075
1,164_7,5.443059
1,157_7,5.459955
1,166_7,5.236194
1,165_7,5.610661
1,3,0.531296
1,167_7,5.424064
1,168_7,5.462127
1,169_7,5.412944
1,170_7,5.412934
1,171_7,5.452357
1,172_7,5.61217
1,181_7,5.736885
1,175_7,5.70354
1,174_7,5.821243
1,176_7,5.762816
1,173_7,5.86021
1,177_7,5.774449
1,179_7,5.817232
1,180_7,5.782833
1,2,0.264214
1,178_7,5.854722
1,183_7,6.814525
1,184_7,6.716949
1,185_7,6.773788
1,182_7,6.481719
1,13,5.56848
1,186_7,6.966354
1,187_7,6.914826
1,190_7,6.231059
1,189_7,6.984799
1,188_7,7.031631
1,192_7,6.281613
1,191_7,6.264686
1,193_7,6.375697
1,194_7,6.43065
1,195_7,6.368768
1,200_7,6.309833
1,213_7,6.695336
1,199_7,6.49133
1,210_7,6.795693
1,215_7,6.960825
1,212_7,6.752737
1,216_7,6.906398
1,207_7,6.900934
1,211_7,6.810899
1,209_7,6.79851
1,196_7,6.32437
1,198_7,6.449821
1,197_7,6.342783
1,208_7,6.879415
1,205_7,6.291458
1,206_7,6.840485
1,202_7,6.555353
1,218_7,6.698882
1,217_7,6.940314
1,201_7,6.665402
1,214_7,6.949896
1,203_7,6.839382
1,204_7,6.824344
1,219_7,6.671508
1,222_7,6.711545
2,7,2.474538
2,1_7,2.483466
2,3_7,2.538085
2,2_7,2.558184
2,7_7,2.607726
2,8_7,2.51851
2,10_7,2.580646
2,4_7,2.511893
2,11_7,2.661883
2,6_7,2.589841
2,14_7,2.682746
2,9_7,2.592728
2,5_7,2.586925
2,12_7,2.666815
2,13_7,2.680434
2,15_7,2.775895
2,6,1.880834
2,16_7,2.869688
2,17_7,2.884223
2,31_7,2.839202
2,18_7,2.862093
2,19_7,2.82853
2,33_7,2.913101
2,20_7,2.83059
2,30_7,2.86706
2,32_7,2.808331
2,21_7,2.860225
2,35_7,2.88197
2,29_7,2.882296
2,34_7,2.931584
2,22_7,2.922934
2,27_7,2.892918
2,24_7,2.974868
2,26_7,2.898617
2,23_7,2.923692
2,28_7,2.921152
2,25_7,2.938441
2,36_7,2.952883
2,111_7,4.311655
2,37_7,2.943168
2,38_7,2.927903
2,112_7,4.493281
2,110_7,4.299752
2,113_7,4.668199
2,114_7,4.680745
2,8,3.4677
2,108_7,4.285334
2,109_7,4.285141
2,115_7,4.872975
2,39_7,2.95828
2,123_7,4.601023
2,107_7,4.323038
2,116_7,4.873503
2,9,4.280475
2,122_7,4.788535
2,118_7,4.671067
2,106_7,4.334325
2,128_7,4.729187
2,120_7,4.781505
2,119_7,4.752392
2,121_7,4.849926
2,124_7,4.600893
2,117_7,4.84619
2,73_7,3.543529
2,104_7,4.303463
2,103_7,4.419064
2,105_7,4.307566
2,125_7,4.534373
2,102_7,4.495256
2,129_7,5.105687
2,40_7,2.978354
2,101_7,4.475943
2,79_7,3.691073
2,127_7,4.762343
2,126_7,4.522367
2,130_7,5.196373
2,93_7,4.33221
2,57_7,3.072841
2,43_7,3.006333
2,98_7,4.471449
2,51_7,3.076319
2,52_7,3.020859
2,42_7,3.000347
2,58_7,3.211425
2,97_7,4.484511
2,95_7,4.357187
2,72_7,3.53456
2,60_7,3.324805
2,94_7,4.334618
2,96_7,4.304179
2,44_7,3.067316
2,71_7,3.556605
2,70_7,3.530823
2,74_7,3.605885
2,92_7,4.381305
2,41_7,2.961963
2,100_7,4.443525
2,132_7,5.129585
2,80_7,3.858763
2,59_7,3.210336
2,48_7,3.126964
2,50_7,3.127236
2,61_7,3.324426
2,45_7,3.054162
2,86_7,4.219549
2,134_7,5.266365
2,75_7,3.605362
2,76_7,3.639746
2,62_7,3.44978
2,149_7,5.395092
2,56_7,3.052396
2,99_7,4.465136
2,77_7,3.844384
2,53_7,3.060369
2,145_7,5.098227
2,131_7,5.113783
2,47_7,3.190938
2,146_7,5.145215
2,10,5.02853
2,87_7,4.271387
2,90_7,4.347971
2,49_7,3.145108
2,150_7,5.409564
2,91_7,4.374048
2,78_7,3.837266
2,5,1.341589
2,84_7,4.02893
2,46_7,3.205936
2,135_7,5.252257
2,133_7,5.188196
2,54_7,3.096455
2,85_7,4.203201
2,138_7,5.308474
2,147_7,5.417303
2,144_7,5.313751
2,81_7,3.861241
2,151_7,5.474527
2,89_7,4.351004
2,136_7,5.288938
2,152_7,5.507318
2,148_7,5.884838
2,69_7,3.57614
2,63_7,3.609445
2,65_7,3.570107
2,137_7,5.29077
2,55_7,3.092577
2,64_7,3.593378
2,67_7,3.489292
2,153_7,5.369844
2,83_7,4.083587
2,143_7,5.361117
2,139_7,5.28266
2,66_7,3.540855
2,88_7,4.246387
2,82_7,4.047591
2,141_7,5.318264
2,142_7,5.314011
2,154_7,5.684543
2,68_7,3.659041
2,140_7,5.307126
2,155_7,5.594312
2,166_7,5.236194
2,11,6.162916
2,156_7,5.536894
2,157_7,5.459955
2,167_7,5.424064
2,165_7,5.610661
2,168_7,5.462127
2,169_7,5.412944
2,171_7,5.452357
2,162_7,5.421438
2,170_7,5.412934
2,164_7,5.443059
2,161_7,5.304075
2,163_7,5.464046
2,158_7,5.442957
2,160_7,5.62337
2,159_7,5.55512
2,174_7,5.821243
2,175_7,5.70354
2,172_7,5.61217
2,173_7,5.86021
2,176_7,5.762816
2,12,9.46953
2,181_7,5.736885
2,180_7,5.782833
2,179_7,5.817232
2,177_7,5.774449
2,4,0.916091
2,184_7,6.716949
2,178_7,5.854722
2,183_7,6.814525
2,182_7,6.481719
2,185_7,6.773788
2,13,5.56848
2,186_7,6.966354
2,187_7,6.914826
2,188_7,7.031631
2,190_7,6.231059
2,191_7,6.264686
2,3,0.531296
2,192_7,6.281613
2,189_7,6.984799
2,193_7,6.375697
2,194_7,6.43065
2,195_7,6.368768
2,202_7,6.555353
2,201_7,6.665402
2,200_7,6.309833
2,199_7,6.49133
2,197_7,6.342783
2,198_7,6.449821
2,196_7,6.32437
2,205_7,6.291458
2,203_7,6.839382
2,204_7,6.824344
2,207_7,6.900934
2,206_7,6.840485
2,14,5.904887
2,2,0.264214
2,208_7,6.879415
2,209_7,6.79851
2,211_7,6.810899
2,210_7,6.795693
2,212_7,6.752737
2,213_7,6.695336
2,214_7,6.949896
2,215_7,6.960825
2,216_7,6.906398
2,217_7,6.940314
2,218_7,6.698882
2,219_7,6.671508
2,222_7,6.711545
2,223_7,6.397519
2,221_7,6.673476
2,224_7,6.59459
2,220_7,6.61876
2,225_7,6.65441
2,226_7,6.486824
2,228_7,6.640238
2,227_7,6.623884
2,229_7,6.655654
2,230_7,6.640396
2,231_7,6.637841
2,232_7,6.521972
2,233_7,6.371683
2,234_7,6.530795
2,235_7,6.586002
2,236_7,6.791191
2,237_7,6.907811
2,238_7,6.808952
2,239_7,6.769276
2,241_7,6.498358
2,240_7,6.760961
2,242_7,6.324699
2,245_7,6.042885
2,246_7,5.957427
2,244_7,6.203501
2,243_7,6.276302
2,247_7,6.009677
2,248_7,6.090119
2,249_7,6.26162
2,250_7,6.243454
2,251_7,6.405594
2,252_7,6.596084
2,15,6.810446
2,253_7,6.579251
2,254_7,6.617444
2,255_7,6.793397
2,257_7,6.751307
2,256_7,6.743163
2,258_7,6.67871
2,259_7,6.415486
2,260_7,6.469607
2,262_7,6.419079
2,261_7,6.505859
2,263_7,6.300756
2,264_7,6.330533
2,265_7,6.311812
2,16,9.59916
2,266_7,6.414469
2,267_7,6.508437
2,268_7,6.813855
2,269_7,6.945922
2,270_7,6.681927
2,271_7,6.614468
2,273_7,6.677824
2,272_7,6.687366
2,274_7,6.699592
2,275_7,6.62983
2,276_7,6.486708
2,277_7,6.486488
2,281_7,6.489198
2,279_7,6.472972
2,278_7,6.465275
2,280_7,6.550109
2,282_7,6.539253
